OBJECTID_1,Join_Count,TARGET_FID,JOIN_FID,Record_ID,Store_Name,Store_Stre,Additonal_,City,State,Zip_Code,Address,Zip4,County,Store_Type,Latitude,Longitude,Incentive_,Grantee_Na,ObjectId,CookCounty
1037,1,1037,154,940494,Kolatek's Super Bakery & Deli,2445 N Harlem Ave,,Chicago,IL,60707,"2445 N Harlem Ave, Chicago, IL, 60707",2047,COOK,Grocery Store,41.924503,-87.806206,,,78451,Montclare
1136,1,1136,154,1296268,La Estrella Mini Mart Inc.,7000 W Diversey Ave,,Chicago,IL,60707,"7000 W Diversey Ave, Chicago, IL, 60707",1701,COOK,Convenience Store,41.93084,-87.801163,,,85032,Montclare
1414,1,1413,154,1155228,Family Dollar Store 11064,6701 W Belmont Ave,,Chicago,IL,60634,"6701 W Belmont Ave, Chicago, IL, 60634",4849,COOK,Other,41.938152,-87.79361,,,108114,Montclare
2180,1,2179,154,1336420,7-eleven 23658B,2759 N Harlem Ave,,Chicago,IL,60707,"2759 N Harlem Ave, Chicago, IL, 60707",1636,COOK,Convenience Store,41.930614,-87.806442,,,167927,Montclare
2698,1,2697,154,1612454,O.g 's Food & Liquor,6756 W Diversey Ave,,Chicago,IL,60707,"6756 W Diversey Ave, Chicago, IL, 60707",1716,COOK,Convenience Store,41.930981,-87.795189,,,206429,Montclare
63,1,63,209,309574,COUNTY FAIR,10800 S Western Ave,,Chicago,IL,60643,"10800 S Western Ave, Chicago, IL, 60643",3226,COOK,Super Store,41.69714,-87.681366,,,4900,Morgan Park
193,1,193,209,327703,Fairplay Foods,2323 W 111th St,,Chicago,IL,60643,"2323 W 111th St, Chicago, IL, 60643",3923,COOK,Super Store,41.691738,-87.679504,,,15080,Morgan Park
259,1,259,209,545802,WALGREENS 6762,11833 S Western Ave,,Chicago,IL,60643,"11833 S Western Ave, Chicago, IL, 60643",4733,COOK,Other,41.678364,-87.680664,,,19868,Morgan Park
453,1,453,209,613891,LONGWOOD FOODS,11106 S Longwood Dr,,Chicago,IL,60643,"11106 S Longwood Dr, Chicago, IL, 60643",4006,COOK,Convenience Store,41.691704,-87.67202,,,35699,Morgan Park
925,1,925,209,920732,Dollar Tree 4204,11618 S Marshfield Ave,,Chicago,IL,60643,"11618 S Marshfield Ave, Chicago, IL, 60643",,COOK,Other,41.682613,-87.662674,,,69606,Morgan Park
1093,1,1093,209,1037674,Faatima LLC,1530 W 111th St,,Chicago,IL,60643,"1530 W 111th St, Chicago, IL, 60643",3522,COOK,Convenience Store,41.692169,-87.661491,,,81617,Morgan Park
1304,1,1304,209,899845,Jewel Food Store 0187,11730 S Marshfield Ave,,Chicago,IL,60643,"11730 S Marshfield Ave, Chicago, IL, 60643",4904,COOK,Supermarket,41.680557,-87.662514,,,98912,Morgan Park
1476,1,1475,209,1216722,Family Dollar 11319,11810 S Western Ave,,Chicago,IL,60643,"11810 S Western Ave, Chicago, IL, 60643",4734,COOK,Other,41.678673,-87.680786,,,114264,Morgan Park
1631,1,1630,209,1343506,Family Dollar 12124,1633 W Monterrey,,Chicago,IL,60643,"1633 W Monterrey, Chicago, IL, 60643",,COOK,Other,41.689522,-87.663033,,,126590,Morgan Park
1729,1,1728,209,1181254,Save A Lot 61312,10700 S Halsted St,,Chicago,IL,60628,"10700 S Halsted St, Chicago, IL, 60628",3108,COOK,Supermarket,41.699429,-87.6427,,,134855,Morgan Park
2115,1,2114,209,1429175,Dicola's Seafood,10754 S Western Ave,,Chicago,IL,60643,"10754 S Western Ave, Chicago, IL, 60643",3136,COOK,Other,41.697437,-87.68174,,,163235,Morgan Park
2135,1,2134,209,1615750,Shell,2632 W 111th St,,Chicago,IL,60655,"2632 W 111th St, Chicago, IL, 60655",1831,COOK,Convenience Store,41.691978,-87.687637,,,165372,Morgan Park
2270,1,2269,209,1435647,Good Buddy 2,1427 W 111th St,,Chicago,IL,60643,"1427 W 111th St, Chicago, IL, 60643",3623,COOK,Convenience Store,41.692017,-87.658058,,,174920,Morgan Park
2304,1,2303,209,1411524,Sav A Stop,1200 W 111th St,,Chicago,IL,60643,"1200 W 111th St, Chicago, IL, 60643",4510,COOK,Convenience Store,41.692566,-87.652428,,,177280,Morgan Park
2996,1,2995,209,1564751,Dollar Tree 9432,11055 S Western Ave,,Chicago,IL,60643,"11055 S Western Ave, Chicago, IL, 60643",3948,COOK,Other,41.693081,-87.681122,,,231536,Morgan Park
3125,1,3124,209,332873,AMOCO GAS & FOOD MART,11163 S Vincennes Ave,,Chicago,IL,60643,"11163 S Vincennes Ave, Chicago, IL, 60643",3566,COOK,Convenience Store,41.690372,-87.664444,,,241185,Morgan Park
3278,1,3277,209,1590152,Chicago Best 2024 Inc.,2016 W 119th St,,Chicago,IL,60643,"2016 W 119th St, Chicago, IL, 60643",4818,COOK,Grocery Store,41.677628,-87.671425,,,253253,Morgan Park
3299,1,3298,209,1585681,111 Food Z & Z,1101 W 111th St,,Chicago,IL,60643,"1101 W 111th St, Chicago, IL, 60643",4507,COOK,Convenience Store,41.692108,-87.649841,,,254694,Morgan Park
3459,1,3458,209,822395,Elnoras Health Unlimited,10844 S Halsted St,,Chicago,IL,60628,"10844 S Halsted St, Chicago, IL, 60628",3126,COOK,Convenience Store,41.69656,-87.642609,,,265028,Morgan Park
218,1,218,76,504521,WALGREENS 04503,9301 Waukegan Rd,,Morton Grove,IL,60053,"9301 Waukegan Rd, Morton Grove, IL, 60053",1313,COOK,Other,42.049988,-87.799309,,,16804,Morton Grove
471,1,471,76,803190,ALDI 40021,7905 Golf Rd,,Morton Grove,IL,60053,"7905 Golf Rd, Morton Grove, IL, 60053",1040,COOK,Supermarket,42.054882,-87.822792,,,37204,Morton Grove
902,1,902,76,855795,Dollar Tree 3916,7943 Golf Rd,,Morton Grove,IL,60053,"7943 Golf Rd, Morton Grove, IL, 60053",1040,COOK,Other,42.054867,-87.823875,,,68137,Morton Grove
1328,1,1328,76,900020,Walgreens 05364,5730 Dempster St,,Morton Grove,IL,60053,"5730 Dempster St, Morton Grove, IL, 60053",3042,COOK,Other,42.040985,-87.770378,,,100951,Morton Grove
1758,1,1757,76,1323037,Ahmed Meat Andgrocery,6003 Dempster St,,Morton Grove,IL,60053,"6003 Dempster St, Morton Grove, IL, 60053",2943,COOK,Grocery Store,42.040592,-87.776688,,,137038,Morton Grove
2132,1,2131,76,1417849,DOLLARTREE 8358,6911 Dempster St,,Morton Grove,IL,60053,"6911 Dempster St, Morton Grove, IL, 60053",2630,COOK,Other,42.040771,-87.798149,,,165232,Morton Grove
2573,1,2572,76,1470942,Amazon Fresh MAE3,6939 Dempster St,,Morton Grove,IL,60053,"6939 Dempster St, Morton Grove, IL, 60053",2021,COOK,Super Store,42.040794,-87.799042,,,197748,Morton Grove
2625,1,2624,76,1497055,Halal Express Mart,6065 Dempster St,,Morton Grove,IL,60053,"6065 Dempster St, Morton Grove, IL, 60053",2943,COOK,Grocery Store,42.040604,-87.778503,,,201916,Morton Grove
2887,1,2886,76,981163,Ruby Indo Pak Grocery Inc.,9232 Waukegan Rd,,Morton Grove,IL,60053,"9232 Waukegan Rd, Morton Grove, IL, 60053",2101,COOK,Grocery Store,42.049179,-87.799393,,,221300,Morton Grove
3169,1,3168,76,1262530,Gold and Harlem Gas Station,7153 Golf Rd,,Morton Grove,IL,60053,"7153 Golf Rd, Morton Grove, IL, 60053",1200,COOK,Convenience Store,42.055183,-87.805649,,,245201,Morton Grove
3368,1,3367,76,1347568,Richwell Market,6120 Dempster St,,Morton Grove,IL,60053,"6120 Dempster St, Morton Grove, IL, 60053",2951,COOK,Grocery Store,42.041256,-87.779816,,,258598,Morton Grove
545,1,545,208,714243,Jewel Food Store 1214,3128 W 103rd St,,Chicago,IL,60655,"3128 W 103rd St, Chicago, IL, 60655",2010,COOK,Supermarket,41.706261,-87.700111,,,41614,Mount Greenwood
567,1,567,208,715356,CVS 2798,3951 W 103rd St,,Chicago,IL,60655,"3951 W 103rd St, Chicago, IL, 60655",3703,COOK,Other,41.705856,-87.719765,,,43300,Mount Greenwood
811,1,811,208,831096,DOLLARTREE 6910,11041 S Kedzie Ave,,Chicago,IL,60655,"11041 S Kedzie Ave, Chicago, IL, 60655",2221,COOK,Other,41.692219,-87.700768,,,62967,Mount Greenwood
1082,1,1082,208,1293115,7-eleven 13314F,10301 S Sawyer Ave,,Chicago,IL,60655,"10301 S Sawyer Ave, Chicago, IL, 60655",2411,COOK,Convenience Store,41.706097,-87.702461,,,80712,Mount Greenwood
1632,1,1631,208,976079,Walgreens 07360,3210 W 111th St,,Chicago,IL,60655,"3210 W 111th St, Chicago, IL, 60655",2714,COOK,Other,41.691589,-87.701355,,,126668,Mount Greenwood
1692,1,1691,208,1205317,Dollar Tree 5951,10601 S Pulaski Rd,,Chicago,IL,60655,"10601 S Pulaski Rd, Chicago, IL, 60655",3827,COOK,Other,41.699963,-87.720642,,,131514,Mount Greenwood
2473,1,2472,208,1484288,Shell Gas & Food Mart,3700 W 111th St,,Chicago,IL,60655,"3700 W 111th St, Chicago, IL, 60655",4008,COOK,Convenience Store,41.691711,-87.713509,,,189949,Mount Greenwood
88,1,88,59,272902,Walmart 1681,930 Mount Prospect Plz,,Mount Prospect,IL,60056,"930 Mount Prospect Plz, Mount Prospect, IL, 60056",2652,COOK,Super Store,42.068264,-87.919762,,,6284,Mount Prospect
271,1,271,59,410152,Jewel 3476,333 E Euclid Ave,,Mount Prospect,IL,60056,"333 E Euclid Ave, Mount Prospect, IL, 60056",1288,COOK,Supermarket,42.087883,-87.930893,,,20562,Mount Prospect
316,1,316,59,631646,CVS 3110,1002 S Busse Rd,,Mount Prospect,IL,60056,"1002 S Busse Rd, Mount Prospect, IL, 60056",4570,COOK,Other,42.048161,-87.96032,,,24383,Mount Prospect
326,1,326,59,631197,MP FIESTA MARKET,1902 S Elmhurst Rd,,Mount Prospect,IL,60056,"1902 S Elmhurst Rd, Mount Prospect, IL, 60056",5712,COOK,Super Store,42.027218,-87.940636,,,24758,Mount Prospect
457,1,457,59,612419,ALDI 40066 40066,1000 Mount Prospect Plz,,Mount Prospect,IL,60056,"1000 Mount Prospect Plz, Mount Prospect, IL, 60056",2669,COOK,Supermarket,42.068645,-87.92244,,,35972,Mount Prospect
686,1,686,59,1001883,Carniceria Guzman,1745 W Algonquin Rd,,Mount Prospect,IL,60056,"1745 W Algonquin Rd, Mount Prospect, IL, 60056",5401,COOK,Grocery Store,42.036758,-87.963432,,,54998,Mount Prospect
887,1,887,59,919322,Walgreens 05107,1701 E Kensington Rd,,Mount Prospect,IL,60056,"1701 E Kensington Rd, Mount Prospect, IL, 60056",1922,COOK,Other,42.080566,-87.905983,,,67378,Mount Prospect
984,1,984,59,923793,Costco Wholesale 0779,999 N Elmhurst Rd,,Mt Prospect,IL,60056,"999 N Elmhurst Rd, Mt Prospect, IL, 60056",1135,COOK,Super Store,42.08321,-87.93676,,,74399,Mount Prospect
1017,1,1017,59,950578,7-Eleven 34234A,606 W Northwest Hwy,,Mount Prospect,IL,60056,"606 W Northwest Hwy, Mount Prospect, IL, 60056",2316,COOK,Convenience Store,42.067539,-87.945694,,,77293,Mount Prospect
1034,1,1034,59,940191,Bravo Baking Co.,1758 W Algonquin Rd,,Mount Prospect,IL,60056,"1758 W Algonquin Rd, Mount Prospect, IL, 60056",5402,COOK,Specialty Store,42.036461,-87.962303,,,78405,Mount Prospect
1071,1,1071,59,1292532,Kd Market 5,1046 S Elmhurst Rd,,Mount Prospect,IL,60056,"1046 S Elmhurst Rd, Mount Prospect, IL, 60056",4240,COOK,Super Store,42.046452,-87.940834,,,80183,Mount Prospect
1200,1,1200,59,1441291,Swagat Indian Grocery NA,1500 N Elmhurst Rd,,Mount Prospect,IL,60056,"1500 N Elmhurst Rd, Mount Prospect, IL, 60056",1011,COOK,Grocery Store,42.094448,-87.936844,,,90276,Mount Prospect
1321,1,1321,59,900016,Walgreens 00209,1028 S Elmhurst Rd,,Mount Prospect,IL,60056,"1028 S Elmhurst Rd, Mount Prospect, IL, 60056",4240,COOK,Other,42.046913,-87.940834,,,100836,Mount Prospect
1618,1,1617,59,1170499,DOLLARTREE 5608,1010 Mount Prospect Plz,,Mount Prospect,IL,60056,"1010 Mount Prospect Plz, Mount Prospect, IL, 60056",2669,COOK,Other,42.068443,-87.922386,,,125742,Mount Prospect
1804,1,1803,59,1349332,La Rosita Fresh Market Inc,1805 W Algonquin Rd,,Mount Prospect,IL,60056,"1805 W Algonquin Rd, Mount Prospect, IL, 60056",4805,COOK,Supermarket,42.037151,-87.964539,,,139518,Mount Prospect
1813,1,1812,59,1325115,Mi Mexico Grocery Store,1760 W Algonquin Rd,,Mount Prospect,IL,60056,"1760 W Algonquin Rd, Mount Prospect, IL, 60056",5402,COOK,Grocery Store,42.036678,-87.961678,,,140013,Mount Prospect
1836,1,1835,59,1367910,7-eleven 38440A,1201 E Central Rd,,Mount Prospect,IL,60056,"1201 E Central Rd, Mount Prospect, IL, 60056",2648,COOK,Convenience Store,42.066154,-87.919319,,,141814,Mount Prospect
1968,1,1967,59,1362319,Montrose Market,1731 W Golf Rd,,Mount Prospect,IL,60056,"1731 W Golf Rd, Mount Prospect, IL, 60056",4025,COOK,Grocery Store,42.047771,-87.963165,,,152889,Mount Prospect
2028,1,2027,59,1386426,7-eleven 38526a 38526A,630 W Rand Rd,,Mount Prospect,IL,60056,"630 W Rand Rd, Mount Prospect, IL, 60056",1051,COOK,Convenience Store,42.087727,-87.944084,,,158132,Mount Prospect
2222,1,2221,59,1452268,Gulf,2107 S Busse Rd,,Mount Prospect,IL,60056,"2107 S Busse Rd, Mount Prospect, IL, 60056",5561,COOK,Convenience Store,42.028946,-87.959435,,,172081,Mount Prospect
2372,1,2371,59,1455621,Zeymart LLC,2420 E Oakton St,Ste V,Arlington Heights,IL,60005,"2420 E Oakton St, Arlington Heights, IL, 60005",4827,COOK,Other,42.023834,-87.948479,,,182711,Mount Prospect
2411,1,2410,59,1438683,Shell Gas Station & Food Mart 1740,1740 Dempster St,,Mount Prospect,IL,60056,"1740 Dempster St, Mount Prospect, IL, 60056",4802,COOK,Convenience Store,42.037392,-87.96357,,,184851,Mount Prospect
2766,1,2765,59,1474632,Mt Prospect 9038,2 E Rand Rd,,Mount Prospect,IL,60056,"2 E Rand Rd, Mount Prospect, IL, 60056",2154,COOK,Specialty Store,42.080482,-87.935204,,,211233,Mount Prospect
2784,1,2783,59,1542414,Caputo's Fresh Markets 1231,215 E Prospect Ave,,Mount Prospect,IL,60056,"215 E Prospect Ave, Mount Prospect, IL, 60056",3236,COOK,Super Store,42.060745,-87.933128,,,212659,Mount Prospect
2971,1,2970,59,1530075,Royal Grocers,409 E Euclid Ave,Ste A,Mount Prospect,IL,60056,"409 E Euclid Ave, Mount Prospect, IL, 60056",1214,COOK,Grocery Store,42.087788,-87.929436,,,229222,Mount Prospect
4,1,4,173,253470,WALGREENS 1375,1200 N Dearborn St,,Chicago,IL,60610,"1200 N Dearborn St, Chicago, IL, 60610",8341,COOK,Other,41.904148,-87.630035,,,107,Near North Side
34,1,34,173,225886,CVS 3742,121 W Kinzie St,,Chicago,IL,60610,"121 W Kinzie St, Chicago, IL, 60610",4507,COOK,Other,41.889114,-87.632095,,,2332,Near North Side
95,1,95,173,334114,WALGREENS 3072,641 N Clark St,,Chicago,IL,60654,"641 N Clark St, Chicago, IL, 60654",3796,COOK,Other,41.893635,-87.631088,,,6712,Near North Side
225,1,225,173,480227,Jewel Food Store 3368,550 N State St,,Chicago,IL,60610,"550 N State St, Chicago, IL, 60610",4315,COOK,Supermarket,41.903862,-87.6287,,,17253,Near North Side
236,1,236,173,388510,POTASH BROS. SUPER MART,875 N State St,,Chicago,IL,60610,"875 N State St, Chicago, IL, 60610",3307,COOK,Other,41.898792,-87.628227,,,18234,Near North Side
280,1,280,173,303928,WALGREENS 211,757 N Michigan Ave,,Chicago,IL,60611,"757 N Michigan Ave, Chicago, IL, 60611",2606,COOK,Other,41.896107,-87.624191,,,21750,Near North Side
292,1,292,173,887628,7-Eleven 33382,343 W North Ave,,Chicago,IL,60610,"343 W North Ave, Chicago, IL, 60610",1237,COOK,Convenience Store,41.911018,-87.638275,,,22426,Near North Side
323,1,323,173,448245,Potash Markets,1525 N Clark St,,Chicago,IL,60610,"1525 N Clark St, Chicago, IL, 60610",1783,COOK,Supermarket,41.909916,-87.63121,,,24646,Near North Side
430,1,430,173,798222,Trader Joe's 696,44 E Ontario St,,Chicago,IL,60611,"44 E Ontario St, Chicago, IL, 60611",4755,COOK,Supermarket,41.893356,-87.626564,,,33804,Near North Side
479,1,479,173,804048,7 Eleven 33781A,600 N McClurg Ct,,Chicago,IL,60611,"600 N McClurg Ct, Chicago, IL, 60611",,COOK,Convenience Store,41.892666,-87.617767,,,37739,Near North Side
738,1,738,173,791357,CVS Pharmacy 8698,1165 N Clark St,,Chicago,IL,60610,"1165 N Clark St, Chicago, IL, 60610",2702,COOK,Other,41.903439,-87.631378,,,58270,Near North Side
899,1,899,173,1287805,Jewel-Osco 3234,102 W Division St,,Chicago,IL,60610,"102 W Division St, Chicago, IL, 60610",,COOK,Supermarket,41.903938,-87.63166,,,68038,Near North Side
954,1,954,173,751712,Walgreens 07630,933 N State St,,Chicago,IL,60610,"933 N State St, Chicago, IL, 60610",2842,COOK,Other,41.900024,-87.62822,,,71669,Near North Side
960,1,960,173,883027,Walgreens 02340,342 E Illinois St,,Chicago,IL,60611,"342 E Illinois St, Chicago, IL, 60611",4304,COOK,Other,41.891079,-87.61837,,,72030,Near North Side
997,1,997,173,888985,CVS Pharmacy 788,344 W Hubbard,,Chicago,IL,60610,"344 W Hubbard, Chicago, IL, 60610",4407,COOK,Other,41.889996,-87.637238,,,75812,Near North Side
998,1,998,173,888994,CVS Pharmacy 2981,1201 N State St,,Chicago,IL,60610,"1201 N State St, Chicago, IL, 60610",,COOK,Other,41.90406,-87.628662,,,75834,Near North Side
1150,1,1150,173,890403,WHOLE FOODS MARKET 10252,1550 N Kingsbury St,,Chicago,IL,60642,"1550 N Kingsbury St, Chicago, IL, 60642",2532,COOK,Super Store,41.909481,-87.652962,,,86596,Near North Side
1207,1,1207,173,892215,7-Eleven 33882,1036 N Dearborn St,,Chicago,IL,60610,"1036 N Dearborn St, Chicago, IL, 60610",,COOK,Convenience Store,41.901699,-87.629951,,,90753,Near North Side
1356,1,1356,173,1152958,Jewel Food Store 3546,424 W Division St,,Chicago,IL,60610,"424 W Division St, Chicago, IL, 60610",1727,COOK,Supermarket,41.903725,-87.63916,,,102434,Near North Side
1396,1,1395,173,1118100,Target Store 2613,1200 N Larrabee St,,Chicago,IL,60610,"1200 N Larrabee St, Chicago, IL, 60610",,COOK,Super Store,41.903717,-87.643272,,,105704,Near North Side
1409,1,1408,173,1154280,Walgreens 15921,410 N Michigan Ave,Lbby 2,Chicago,IL,60611,"410 N Michigan Ave, Chicago, IL, 60611",4290,COOK,Other,41.889774,-87.624176,,,107627,Near North Side
1456,1,1455,173,1521598,Circle K 4706905,36 W Ohio St,,Chicago,IL,60654,"36 W Ohio St, Chicago, IL, 60654",3814,COOK,Convenience Store,41.892502,-87.629456,,,111996,Near North Side
1486,1,1485,173,1215258,Target Store 3207,401 E Illinois St,,Chicago,IL,60611,"401 E Illinois St, Chicago, IL, 60611",,COOK,Super Store,41.891045,-87.617188,,,114885,Near North Side
1501,1,1500,173,1218036,Mariano's 8534,1500 N Clybourn Ave,,Chicago,IL,60610,"1500 N Clybourn Ave, Chicago, IL, 60610",1095,COOK,Super Store,41.908092,-87.645645,,,115926,Near North Side
1653,1,1652,173,1315245,CVS Pharmacy 11090,678 N Wells St,,Chicago,IL,60654,"678 N Wells St, Chicago, IL, 60654",3717,COOK,Other,41.894657,-87.634186,,,128246,Near North Side
1702,1,1701,173,1605286,North Loop Market,300 N State St,Ste 1C,Chicago,IL,60654,"300 N State St, Chicago, IL, 60654",3070,COOK,Grocery Store,41.887959,-87.629135,,,132182,Near North Side
1730,1,1729,173,1182572,Whole Foods Market 10571,255 E GRAND AVE,,CHICAGO,IL,60611,"255 E GRAND AVE, CHICAGO, IL, 60611",,COOK,Super Store,41.891758,-87.621338,,,134954,Near North Side
1756,1,1755,173,986900,Circle K 4706736,350 W Chicago Ave,,Chicago,IL,60654,"350 W Chicago Ave, Chicago, IL, 60654",3524,COOK,Convenience Store,41.896568,-87.63765,,,136901,Near North Side
1769,1,1768,173,1348407,Shrumi Inc.,848 N Orleans St,,Chicago,IL,60610,"848 N Orleans St, Chicago, IL, 60610",3029,COOK,Convenience Store,41.89798,-87.637245,,,137814,Near North Side
2001,1,2000,173,1458226,Target Store T3402,630 N la Salle Dr,,Chicago,IL,60654,"630 N la Salle Dr, Chicago, IL, 60654",3725,COOK,Super Store,41.893356,-87.632698,,,155904,Near North Side
2096,1,2095,173,1270266,Rock N Roll BP GEI-157,631 N la Salle Dr,,Chicago,IL,60654,"631 N la Salle Dr, Chicago, IL, 60654",3722,COOK,Convenience Store,41.893574,-87.632133,,,161816,Near North Side
2260,1,2259,173,1410269,Aldi 40013,201 W Division St,,Chicago,IL,60610,"201 W Division St, Chicago, IL, 60610",1820,COOK,Supermarket,41.903751,-87.634529,,,174396,Near North Side
2328,1,2327,173,1584995,Nsnetwork Corporation Inc,200 W Grand Ave,,Chicago,IL,60654,"200 W Grand Ave, Chicago, IL, 60654",4462,COOK,Convenience Store,41.891907,-87.634445,,,179572,Near North Side
2405,1,2404,173,1439020,CVS Pharmacy CVS11410,25 East Ohio St,,Chicago,IL,60611,"25 East Ohio St, Chicago, IL, 60611",,COOK,Other,41.89225,-87.62706,,,184164,Near North Side
2450,1,2449,173,1499071,Whole Foods Market 10740,3 W Chicago Ave,,Chicago,IL,60654,"3 W Chicago Ave, Chicago, IL, 60654",3206,COOK,Super Store,41.896469,-87.628456,,,188214,Near North Side
2460,1,2459,173,1498547,735 W Division LLC,735 W Division St,,Chicago,IL,60610,"735 W Division St, Chicago, IL, 60610",1005,COOK,Convenience Store,41.903423,-87.647331,,,188982,Near North Side
2463,1,2462,173,1493192,Lincoln Park 9044,1001 W North Ave,,Chicago,IL,60642,"1001 W North Ave, Chicago, IL, 60642",2552,COOK,Specialty Store,41.910446,-87.653473,,,189200,Near North Side
2471,1,2470,173,1492444,Amazon Go ICH2,222 W Merchandise Mart Plz,,Chicago,IL,60654,"222 W Merchandise Mart Plz, Chicago, IL, 60654",,COOK,Other,41.888046,-87.634529,,,189873,Near North Side
2497,1,2496,173,1535938,Gateway Newstands N/A,835 N Michigan Ave,Lbby 1010,Chicago,IL,60611,"835 N Michigan Ave, Chicago, IL, 60611",2296,COOK,Convenience Store,41.898003,-87.62291,,,191882,Near North Side
2510,1,2509,173,1485373,Division Petroleum Inc,1234 N Halsted St,,Chicago,IL,60642,"1234 N Halsted St, Chicago, IL, 60642",8711,COOK,Convenience Store,41.904732,-87.648506,,,192567,Near North Side
2600,1,2599,173,1538570,Gold Coast Market,71 W Chicago Ave,,Chicago,IL,60654,"71 W Chicago Ave, Chicago, IL, 60654",3321,COOK,Convenience Store,41.896454,-87.630913,,,199922,Near North Side
2714,1,2713,173,1137412,7 Eleven 33908A,451 N State St,,Chicago,IL,60654,"451 N State St, Chicago, IL, 60654",4609,COOK,Other,41.890259,-87.627831,,,207373,Near North Side
2731,1,2730,173,1511532,Circle K 4706901,850 N State St,,Chicago,IL,60610,"850 N State St, Chicago, IL, 60610",8693,COOK,Convenience Store,41.898537,-87.628578,,,208541,Near North Side
2757,1,2756,173,976641,7-Eleven 33729A,45 E Chicago Ave,,Chicago,IL,60611,"45 E Chicago Ave, Chicago, IL, 60611",2027,COOK,Convenience Store,41.89666,-87.626633,,,210864,Near North Side
2888,1,2887,173,1119196,Stop And Shop For U,333 W North Ave,,Chiacgo,IL,60610,"333 W North Ave, Chiacgo, IL, 60610",,COOK,Convenience Store,41.911072,-87.638184,,,221434,Near North Side
2926,1,2925,173,900723,7-Eleven 33728,645 N Kingsbury St,,Chicago,IL,60654,"645 N Kingsbury St, Chicago, IL, 60654",6940,COOK,Other,41.893356,-87.640823,,,225509,Near North Side
